date,model_id,likes,downloads,downloads_all_time,likes_delta,downloads_delta
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,47,47,0,47
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,90,90,0,43
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,90,90,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,94,94,0,4
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,106,106,0,12
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,108,108,0,2
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,110,110,0,2
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,113,113,0,3
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,37,37,0,37
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,56,56,0,19
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,56,56,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,71,71,0,15
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,77,77,0,6
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,77,77,0,0
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,77,77,0,0
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,77,77,0,0
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,31,31,0,31
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,52,52,0,21
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,52,52,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,62,62,0,10
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,66,66,0,4
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,66,66,0,0
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,67,67,0,1
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,68,68,0,1
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,132,132,0,132
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,218,218,0,86
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,218,218,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,236,236,0,18
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,269,269,0,33
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,278,278,0,9
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,281,281,0,3
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,285,285,0,4
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,27,27,0,27
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,53,53,0,26
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,53,53,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,54,54,0,1
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,58,58,0,4
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,60,60,0,2
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,60,60,0,0
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,62,62,0,2
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,21,21,0,21
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,81,81,0,60
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,81,81,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,82,82,0,1
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,94,94,0,12
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,94,94,0,0
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,95,95,0,1
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,95,95,0,0
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,62,62,0,62
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,90,90,0,28
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,90,90,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,92,92,0,2
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,98,98,0,6
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,98,98,0,0
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,100,100,0,2
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,102,102,0,2
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,23,23,0,23
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,80,80,0,57
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,80,80,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,86,86,0,6
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,105,105,0,19
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,108,108,0,3
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,110,110,0,2
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,113,113,0,3
2025-03-03,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,21,21,0,21
2025-03-09,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,80,80,0,59
2025-03-10,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,80,80,0,0
2025-03-11,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,83,83,0,3
2025-03-12,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,97,97,0,14
2025-03-13,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,98,98,0,1
2025-03-14,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,98,98,0,0
2025-03-15,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,98,98,0,0
2025-03-03,ibm-granite/GneissWeb.Edu_classifier,1,0,0,1,0
2025-03-09,ibm-granite/GneissWeb.Edu_classifier,1,0,0,0,0
2025-03-10,ibm-granite/GneissWeb.Edu_classifier,1,0,0,0,0
2025-03-11,ibm-granite/GneissWeb.Edu_classifier,1,0,0,0,0
2025-03-12,ibm-granite/GneissWeb.Edu_classifier,1,0,0,0,0
2025-03-13,ibm-granite/GneissWeb.Edu_classifier,1,0,0,0,0
2025-03-14,ibm-granite/GneissWeb.Edu_classifier,1,0,0,0,0
2025-03-15,ibm-granite/GneissWeb.Edu_classifier,1,0,0,0,0
2025-03-03,ibm-granite/GneissWeb.Med_classifier,1,0,0,1,0
2025-03-09,ibm-granite/GneissWeb.Med_classifier,1,0,0,0,0
2025-03-10,ibm-granite/GneissWeb.Med_classifier,1,0,0,0,0
2025-03-11,ibm-granite/GneissWeb.Med_classifier,1,0,0,0,0
2025-03-12,ibm-granite/GneissWeb.Med_classifier,1,0,0,0,0
2025-03-13,ibm-granite/GneissWeb.Med_classifier,1,0,0,0,0
2025-03-14,ibm-granite/GneissWeb.Med_classifier,1,0,0,0,0
2025-03-15,ibm-granite/GneissWeb.Med_classifier,1,0,0,0,0
2025-03-03,ibm-granite/GneissWeb.Quality_annotator,2,0,0,2,0
2025-03-09,ibm-granite/GneissWeb.Quality_annotator,2,0,0,0,0
2025-03-10,ibm-granite/GneissWeb.Quality_annotator,2,0,0,0,0
2025-03-11,ibm-granite/GneissWeb.Quality_annotator,2,0,0,0,0
2025-03-12,ibm-granite/GneissWeb.Quality_annotator,2,0,0,0,0
2025-03-13,ibm-granite/GneissWeb.Quality_annotator,2,0,0,0,0
2025-03-14,ibm-granite/GneissWeb.Quality_annotator,2,0,0,0,0
2025-03-15,ibm-granite/GneissWeb.Quality_annotator,2,0,0,0,0
2025-03-03,ibm-granite/GneissWeb.Sci_classifier,1,0,0,1,0
2025-03-09,ibm-granite/GneissWeb.Sci_classifier,1,0,0,0,0
2025-03-10,ibm-granite/GneissWeb.Sci_classifier,1,0,0,0,0
2025-03-11,ibm-granite/GneissWeb.Sci_classifier,1,0,0,0,0
2025-03-12,ibm-granite/GneissWeb.Sci_classifier,1,0,0,0,0
2025-03-13,ibm-granite/GneissWeb.Sci_classifier,1,0,0,0,0
2025-03-14,ibm-granite/GneissWeb.Sci_classifier,1,0,0,0,0
2025-03-15,ibm-granite/GneissWeb.Sci_classifier,1,0,0,0,0
2025-03-03,ibm-granite/GneissWeb.Tech_classifier,1,0,0,1,0
2025-03-09,ibm-granite/GneissWeb.Tech_classifier,1,0,0,0,0
2025-03-10,ibm-granite/GneissWeb.Tech_classifier,1,0,0,0,0
2025-03-11,ibm-granite/GneissWeb.Tech_classifier,1,0,0,0,0
2025-03-12,ibm-granite/GneissWeb.Tech_classifier,1,0,0,0,0
2025-03-13,ibm-granite/GneissWeb.Tech_classifier,1,0,0,0,0
2025-03-14,ibm-granite/GneissWeb.Tech_classifier,1,0,0,0,0
2025-03-15,ibm-granite/GneissWeb.Tech_classifier,1,0,0,0,0
2025-03-03,ibm-granite/GneissWeb.bloom,0,0,0,0,0
2025-03-09,ibm-granite/GneissWeb.bloom,0,0,0,0,0
2025-03-10,ibm-granite/GneissWeb.bloom,0,0,0,0,0
2025-03-11,ibm-granite/GneissWeb.bloom,0,0,0,0,0
2025-03-12,ibm-granite/GneissWeb.bloom,0,0,0,0,0
2025-03-13,ibm-granite/GneissWeb.bloom,0,0,0,0,0
2025-03-14,ibm-granite/GneissWeb.bloom,0,0,0,0,0
2025-03-15,ibm-granite/GneissWeb.bloom,0,0,0,0,0
2025-03-03,ibm-granite/granite-20b-code-base-8k,13,501,21286,13,21286
2025-03-09,ibm-granite/granite-20b-code-base-8k,13,191,21346,0,60
2025-03-10,ibm-granite/granite-20b-code-base-8k,13,191,21346,0,0
2025-03-11,ibm-granite/granite-20b-code-base-8k,13,191,21349,0,3
2025-03-12,ibm-granite/granite-20b-code-base-8k,13,187,21352,0,3
2025-03-13,ibm-granite/granite-20b-code-base-8k,13,192,21361,0,9
2025-03-14,ibm-granite/granite-20b-code-base-8k,13,198,21376,0,15
2025-03-15,ibm-granite/granite-20b-code-base-8k,13,197,21386,0,10
2025-03-03,ibm-granite/granite-20b-code-base-8k-GGUF,4,183,687,4,687
2025-03-09,ibm-granite/granite-20b-code-base-8k-GGUF,4,201,743,0,56
2025-03-10,ibm-granite/granite-20b-code-base-8k-GGUF,4,201,743,0,0
2025-03-11,ibm-granite/granite-20b-code-base-8k-GGUF,4,200,746,0,3
2025-03-12,ibm-granite/granite-20b-code-base-8k-GGUF,4,202,750,0,4
2025-03-13,ibm-granite/granite-20b-code-base-8k-GGUF,4,203,753,0,3
2025-03-14,ibm-granite/granite-20b-code-base-8k-GGUF,4,203,755,0,2
2025-03-15,ibm-granite/granite-20b-code-base-8k-GGUF,4,200,755,0,0
2025-03-03,ibm-granite/granite-20b-code-base-r1.1,2,60,3347,2,3347
2025-03-09,ibm-granite/granite-20b-code-base-r1.1,2,51,3349,0,2
2025-03-10,ibm-granite/granite-20b-code-base-r1.1,2,51,3349,0,0
2025-03-11,ibm-granite/granite-20b-code-base-r1.1,2,53,3351,0,2
2025-03-12,ibm-granite/granite-20b-code-base-r1.1,2,51,3351,0,0
2025-03-13,ibm-granite/granite-20b-code-base-r1.1,2,54,3354,0,3
2025-03-14,ibm-granite/granite-20b-code-base-r1.1,2,21,3354,0,0
2025-03-15,ibm-granite/granite-20b-code-base-r1.1,2,18,3354,0,0
2025-03-03,ibm-granite/granite-20b-code-instruct-8k,40,2386,64986,40,64986
2025-03-09,ibm-granite/granite-20b-code-instruct-8k,40,2174,65549,0,563
2025-03-10,ibm-granite/granite-20b-code-instruct-8k,40,2174,65549,0,0
2025-03-11,ibm-granite/granite-20b-code-instruct-8k,40,2109,65555,0,6
2025-03-12,ibm-granite/granite-20b-code-instruct-8k,40,2148,65608,0,53
2025-03-13,ibm-granite/granite-20b-code-instruct-8k,40,2145,65619,0,11
2025-03-14,ibm-granite/granite-20b-code-instruct-8k,40,2038,65667,0,48
2025-03-15,ibm-granite/granite-20b-code-instruct-8k,40,2093,65739,0,72
2025-03-03,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,216,4599,5,4599
2025-03-09,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,262,4657,0,58
2025-03-10,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,262,4657,0,0
2025-03-11,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,269,4666,0,9
2025-03-12,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,266,4667,0,1
2025-03-13,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,268,4670,0,3
2025-03-14,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,270,4674,0,4
2025-03-15,ibm-granite/granite-20b-code-instruct-8k-GGUF,5,269,4674,0,0
2025-03-03,ibm-granite/granite-20b-code-instruct-accelerator,3,39,330,3,330
2025-03-09,ibm-granite/granite-20b-code-instruct-accelerator,3,33,334,0,4
2025-03-10,ibm-granite/granite-20b-code-instruct-accelerator,3,33,334,0,0
2025-03-11,ibm-granite/granite-20b-code-instruct-accelerator,3,35,336,0,2
2025-03-12,ibm-granite/granite-20b-code-instruct-accelerator,3,33,336,0,0
2025-03-13,ibm-granite/granite-20b-code-instruct-accelerator,3,31,336,0,0
2025-03-14,ibm-granite/granite-20b-code-instruct-accelerator,3,31,336,0,0
2025-03-15,ibm-granite/granite-20b-code-instruct-accelerator,3,31,336,0,0
2025-03-03,ibm-granite/granite-20b-code-instruct-r1.1,1,22,811,1,811
2025-03-09,ibm-granite/granite-20b-code-instruct-r1.1,1,11,811,0,0
2025-03-10,ibm-granite/granite-20b-code-instruct-r1.1,1,11,811,0,0
2025-03-11,ibm-granite/granite-20b-code-instruct-r1.1,1,13,813,0,2
2025-03-12,ibm-granite/granite-20b-code-instruct-r1.1,1,13,815,0,2
2025-03-13,ibm-granite/granite-20b-code-instruct-r1.1,1,13,815,0,0
2025-03-14,ibm-granite/granite-20b-code-instruct-r1.1,1,13,815,0,0
2025-03-15,ibm-granite/granite-20b-code-instruct-r1.1,1,13,815,0,0
2025-03-03,ibm-granite/granite-20b-functioncalling,30,6001,9725,30,9725
2025-03-09,ibm-granite/granite-20b-functioncalling,31,6076,9862,1,137
2025-03-10,ibm-granite/granite-20b-functioncalling,31,6076,9862,0,0
2025-03-11,ibm-granite/granite-20b-functioncalling,31,6073,9866,0,4
2025-03-12,ibm-granite/granite-20b-functioncalling,31,6095,9905,0,39
2025-03-13,ibm-granite/granite-20b-functioncalling,31,6094,9910,0,5
2025-03-14,ibm-granite/granite-20b-functioncalling,31,5968,9916,0,6
2025-03-15,ibm-granite/granite-20b-functioncalling,31,5959,9925,0,9
2025-03-03,ibm-granite/granite-3.0-1b-a400m-base,6,4324,16627,6,16627
2025-03-09,ibm-granite/granite-3.0-1b-a400m-base,6,4370,17436,0,809
2025-03-10,ibm-granite/granite-3.0-1b-a400m-base,6,4370,17436,0,0
2025-03-11,ibm-granite/granite-3.0-1b-a400m-base,6,4299,17547,0,111
2025-03-12,ibm-granite/granite-3.0-1b-a400m-base,6,4307,17671,0,124
2025-03-13,ibm-granite/granite-3.0-1b-a400m-base,6,4299,17761,0,90
2025-03-14,ibm-granite/granite-3.0-1b-a400m-base,6,4233,17868,0,107
2025-03-15,ibm-granite/granite-3.0-1b-a400m-base,6,4237,17985,0,117
2025-03-03,ibm-granite/granite-3.0-1b-a400m-instruct,19,465,7652,19,7652
2025-03-09,ibm-granite/granite-3.0-1b-a400m-instruct,19,415,7733,0,81
2025-03-10,ibm-granite/granite-3.0-1b-a400m-instruct,19,415,7733,0,0
2025-03-11,ibm-granite/granite-3.0-1b-a400m-instruct,19,428,7750,0,17
2025-03-12,ibm-granite/granite-3.0-1b-a400m-instruct,19,491,7823,0,73
2025-03-13,ibm-granite/granite-3.0-1b-a400m-instruct,19,492,7826,0,3
2025-03-14,ibm-granite/granite-3.0-1b-a400m-instruct,19,485,7826,0,0
2025-03-15,ibm-granite/granite-3.0-1b-a400m-instruct,19,490,7840,0,14
2025-03-03,ibm-granite/granite-3.0-2b-base,21,7398,33880,21,33880
2025-03-09,ibm-granite/granite-3.0-2b-base,21,7506,34991,0,1111
2025-03-10,ibm-granite/granite-3.0-2b-base,21,7506,34991,0,0
2025-03-11,ibm-granite/granite-3.0-2b-base,21,7452,35093,0,102
2025-03-12,ibm-granite/granite-3.0-2b-base,21,7465,35234,0,141
2025-03-13,ibm-granite/granite-3.0-2b-base,21,7482,35395,0,161
2025-03-14,ibm-granite/granite-3.0-2b-base,21,6920,35504,0,109
2025-03-15,ibm-granite/granite-3.0-2b-base,21,6687,35598,0,94
2025-03-03,ibm-granite/granite-3.0-2b-instruct,47,22638,93440,47,93440
2025-03-09,ibm-granite/granite-3.0-2b-instruct,47,22977,97786,0,4346
2025-03-10,ibm-granite/granite-3.0-2b-instruct,47,22977,97786,0,0
2025-03-11,ibm-granite/granite-3.0-2b-instruct,47,22542,98068,0,282
2025-03-12,ibm-granite/granite-3.0-2b-instruct,47,22609,98449,0,381
2025-03-13,ibm-granite/granite-3.0-2b-instruct,47,22640,98806,0,357
2025-03-14,ibm-granite/granite-3.0-2b-instruct,47,22474,99177,0,371
2025-03-15,ibm-granite/granite-3.0-2b-instruct,47,22083,99592,0,415
2025-03-03,ibm-granite/granite-3.0-3b-a800m-base,5,3942,14352,5,14352
2025-03-09,ibm-granite/granite-3.0-3b-a800m-base,5,3236,14997,0,645
2025-03-10,ibm-granite/granite-3.0-3b-a800m-base,5,3236,14997,0,0
2025-03-11,ibm-granite/granite-3.0-3b-a800m-base,5,3224,15091,0,94
2025-03-12,ibm-granite/granite-3.0-3b-a800m-base,5,3220,15185,0,94
2025-03-13,ibm-granite/granite-3.0-3b-a800m-base,5,3237,15294,0,109
2025-03-14,ibm-granite/granite-3.0-3b-a800m-base,5,3302,15463,0,169
2025-03-15,ibm-granite/granite-3.0-3b-a800m-base,5,3275,15562,0,99
2025-03-03,ibm-granite/granite-3.0-3b-a800m-instruct,17,4502,21995,17,21995
2025-03-09,ibm-granite/granite-3.0-3b-a800m-instruct,17,4453,22803,0,808
2025-03-10,ibm-granite/granite-3.0-3b-a800m-instruct,17,4453,22803,0,0
2025-03-11,ibm-granite/granite-3.0-3b-a800m-instruct,17,4411,22906,0,103
2025-03-12,ibm-granite/granite-3.0-3b-a800m-instruct,17,4545,23144,0,238
2025-03-13,ibm-granite/granite-3.0-3b-a800m-instruct,17,4646,23347,0,203
2025-03-14,ibm-granite/granite-3.0-3b-a800m-instruct,17,4684,23521,0,174
2025-03-15,ibm-granite/granite-3.0-3b-a800m-instruct,17,4663,23636,0,115
2025-03-03,ibm-granite/granite-3.0-8b-base,23,4704,33129,23,33129
2025-03-09,ibm-granite/granite-3.0-8b-base,23,4862,34043,0,914
2025-03-10,ibm-granite/granite-3.0-8b-base,23,4862,34043,0,0
2025-03-11,ibm-granite/granite-3.0-8b-base,23,4733,34135,0,92
2025-03-12,ibm-granite/granite-3.0-8b-base,23,4744,34246,0,111
2025-03-13,ibm-granite/granite-3.0-8b-base,23,5112,34706,0,460
2025-03-14,ibm-granite/granite-3.0-8b-base,23,5103,34816,0,110
2025-03-15,ibm-granite/granite-3.0-8b-base,23,5116,34937,0,121
2025-03-03,ibm-granite/granite-3.0-8b-instruct,199,29753,175169,199,175169
2025-03-09,ibm-granite/granite-3.0-8b-instruct,199,29219,181160,0,5991
2025-03-10,ibm-granite/granite-3.0-8b-instruct,199,29219,181160,0,0
2025-03-11,ibm-granite/granite-3.0-8b-instruct,199,29107,182026,0,866
2025-03-12,ibm-granite/granite-3.0-8b-instruct,199,29386,183131,0,1105
2025-03-13,ibm-granite/granite-3.0-8b-instruct,199,29773,183997,0,866
2025-03-14,ibm-granite/granite-3.0-8b-instruct,199,29669,184806,0,809
2025-03-15,ibm-granite/granite-3.0-8b-instruct,199,29912,185836,0,1030
2025-03-03,ibm-granite/granite-3.0-8b-instruct-accelerator,1,23,279,1,279
2025-03-09,ibm-granite/granite-3.0-8b-instruct-accelerator,1,100,360,0,81
2025-03-10,ibm-granite/granite-3.0-8b-instruct-accelerator,1,100,360,0,0
2025-03-11,ibm-granite/granite-3.0-8b-instruct-accelerator,1,100,360,0,0
2025-03-12,ibm-granite/granite-3.0-8b-instruct-accelerator,1,98,360,0,0
2025-03-13,ibm-granite/granite-3.0-8b-instruct-accelerator,1,95,360,0,0
2025-03-14,ibm-granite/granite-3.0-8b-instruct-accelerator,1,96,361,0,1
2025-03-15,ibm-granite/granite-3.0-8b-instruct-accelerator,1,96,361,0,0
2025-03-03,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,1,35,65,1,65
2025-03-09,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,45,84,1,19
2025-03-10,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,45,84,0,0
2025-03-11,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,49,88,0,4
2025-03-12,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,50,91,0,3
2025-03-13,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,51,92,0,1
2025-03-14,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,50,92,0,0
2025-03-15,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,2,50,92,0,0
2025-03-03,ibm-granite/granite-3.1-1b-a400m-base,6,4248,8932,6,8932
2025-03-09,ibm-granite/granite-3.1-1b-a400m-base,6,4533,9964,0,1032
2025-03-10,ibm-granite/granite-3.1-1b-a400m-base,6,4533,9964,0,0
2025-03-11,ibm-granite/granite-3.1-1b-a400m-base,6,4529,10056,0,92
2025-03-12,ibm-granite/granite-3.1-1b-a400m-base,6,4568,10236,0,180
2025-03-13,ibm-granite/granite-3.1-1b-a400m-base,6,4561,10405,0,169
2025-03-14,ibm-granite/granite-3.1-1b-a400m-base,6,4306,10584,0,179
2025-03-15,ibm-granite/granite-3.1-1b-a400m-base,6,4306,10756,0,172
2025-03-03,ibm-granite/granite-3.1-1b-a400m-instruct,13,6066,14534,13,14534
2025-03-09,ibm-granite/granite-3.1-1b-a400m-instruct,13,5511,15368,0,834
2025-03-10,ibm-granite/granite-3.1-1b-a400m-instruct,13,5511,15368,0,0
2025-03-11,ibm-granite/granite-3.1-1b-a400m-instruct,13,5272,15464,0,96
2025-03-12,ibm-granite/granite-3.1-1b-a400m-instruct,13,5519,15853,0,389
2025-03-13,ibm-granite/granite-3.1-1b-a400m-instruct,13,5538,16004,0,151
2025-03-14,ibm-granite/granite-3.1-1b-a400m-instruct,13,5478,16145,0,141
2025-03-15,ibm-granite/granite-3.1-1b-a400m-instruct,13,6053,16877,0,732
2025-03-03,ibm-granite/granite-3.1-2b-base,12,10566,19011,12,19011
2025-03-09,ibm-granite/granite-3.1-2b-base,12,12012,21519,0,2508
2025-03-10,ibm-granite/granite-3.1-2b-base,12,12012,21519,0,0
2025-03-11,ibm-granite/granite-3.1-2b-base,12,11810,21628,0,109
2025-03-12,ibm-granite/granite-3.1-2b-base,12,11692,21792,0,164
2025-03-13,ibm-granite/granite-3.1-2b-base,12,11708,21951,0,159
2025-03-14,ibm-granite/granite-3.1-2b-base,12,11767,22269,0,318
2025-03-15,ibm-granite/granite-3.1-2b-base,12,11495,22454,0,185
2025-03-03,ibm-granite/granite-3.1-2b-instruct,41,42192,64776,41,64776
2025-03-09,ibm-granite/granite-3.1-2b-instruct,43,42303,71288,2,6512
2025-03-10,ibm-granite/granite-3.1-2b-instruct,43,42303,71288,0,0
2025-03-11,ibm-granite/granite-3.1-2b-instruct,44,41106,71793,1,505
2025-03-12,ibm-granite/granite-3.1-2b-instruct,45,41299,72830,1,1037
2025-03-13,ibm-granite/granite-3.1-2b-instruct,45,41387,73682,0,852
2025-03-14,ibm-granite/granite-3.1-2b-instruct,45,42056,75343,0,1661
2025-03-15,ibm-granite/granite-3.1-2b-instruct,45,41466,77145,0,1802
2025-03-03,ibm-granite/granite-3.1-3b-a800m-base,5,3821,10419,5,10419
2025-03-09,ibm-granite/granite-3.1-3b-a800m-base,5,3598,11009,0,590
2025-03-10,ibm-granite/granite-3.1-3b-a800m-base,5,3598,11009,0,0
2025-03-11,ibm-granite/granite-3.1-3b-a800m-base,5,3564,11103,0,94
2025-03-12,ibm-granite/granite-3.1-3b-a800m-base,5,3525,11197,0,94
2025-03-13,ibm-granite/granite-3.1-3b-a800m-base,5,3493,11289,0,92
2025-03-14,ibm-granite/granite-3.1-3b-a800m-base,5,3491,11390,0,101
2025-03-15,ibm-granite/granite-3.1-3b-a800m-base,5,3231,11479,0,89
2025-03-03,ibm-granite/granite-3.1-3b-a800m-instruct,21,5743,28909,21,28909
2025-03-09,ibm-granite/granite-3.1-3b-a800m-instruct,21,5370,29609,0,700
2025-03-10,ibm-granite/granite-3.1-3b-a800m-instruct,21,5370,29609,0,0
2025-03-11,ibm-granite/granite-3.1-3b-a800m-instruct,21,5329,29706,0,97
